Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2020 [YR2020]
Nepal,NPL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,221.559,196.216
Nepal,NPL,Net migration,SM.POP.NETM,-269963,162139
Nepal,NPL,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Nepal,NPL,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,93466889.0542288,174664880.962634
Nepal,NPL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.846
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6
Nepal,NPL,Population growth (annual %),SP.POP.GROW,0.619710468212554,1.92583106605859
Nepal,NPL,Population in largest city,EN.URB.LCTY,964802,1423515
Nepal,NPL,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,89804,19555
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,83.232,79.424
Nepal,NPL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.052,1.051
Nepal,NPL,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,25.318,35.658
Nepal,NPL,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,10.08,9.8
Nepal,NPL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.3961154418188,15.7736497317824
Nepal,NPL,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,41.4712109291627,34.4589151274764
Nepal,NPL,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,15.639942781882,27.2394701051844
Nepal,NPL,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,16.2862355152101,15.8135971117888
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.554,12.975
Nepal,NPL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Nepal,NPL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,19.189,24.041
Nepal,NPL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.768,20.576
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,2.63170640265566,4.00305088799219
Nepal,NPL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,17.3082692042632,18.7688700500006
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100
Netherlands,NLD,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Netherlands,NLD,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.5084494515268,53.8892188892189
Netherlands,NLD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,188000000,575000000
Netherlands,NLD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,778,778
Netherlands,NLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.15508747,11.22355747
Netherlands,NLD,Forcibly displaced people,SM.POP.FDIP,87982,107779
Netherlands,NLD,Forest area (% of land area),AG.LND.FRST.ZS,11.0726356359324,10.974160974161
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,1.77032697200775,1.8052179813385
Netherlands,NLD,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,91.5069779883114,89.7501785139069
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,60.7943429618271,70.9917044618066
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.27530569556683,1.27246037789161
Netherlands,NLD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.866576314050145,0.613723634798302
Netherlands,NLD,International migrant stock (% of population),SM.POP.TOTL.ZS,11.0182615941693,..
Netherlands,NLD,"International tourism, number of arrivals",ST.INT.ARVL,10883000,7265000
Netherlands,NLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.2012523342748,47.0613886039357
Netherlands,NLD,"Labor force, total",SL.TLF.TOTL.IN,9123283,9778411
Netherlands,NLD,Land area (sq. km),AG.LND.TOTL.K2,33730,33670
Netherlands,NLD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.7,83.1
Netherlands,NLD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.8,79.7
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.7024390243902,81.3585365853659
Netherlands,NLD,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,56.5251576185752,68.3026706407585
Netherlands,NLD,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,56.5470486442556,70.4477771841123
Netherlands,NLD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.77213843383275,10.4840023369093
Netherlands,NLD,Military expenditure (current LCU),MS.MIL.XPND.CN,8472000000,11480100000
Netherlands,NLD,Military expenditure (current USD),MS.MIL.XPND.CD,11220523280.0694,13085717542.4598
Netherlands,NLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,54.912,44.606
Netherlands,NLD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,74.179,64.743
Netherlands,NLD,Net migration,SM.POP.NETM,33703,67598
Netherlands,NLD,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Netherlands,NLD,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-4804149682.97247,-29084546847.3623
Netherlands,NLD,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.963,3.849
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.512923100553586,0.55554079025497
Netherlands,NLD,Population in largest city,EN.URB.LCTY,1064617,1148972
Netherlands,NLD,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,74948,95897
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,12.866,7.764
Netherlands,NLD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.045,1.05
Netherlands,NLD,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,4.691,4.673
Netherlands,NLD,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,9.83,11.06
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.8014655797158,23.9228232020312
Netherlands,NLD,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,27.0545477833459,28.1806281121157
Netherlands,NLD,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,24.3487727949535,28.8348605894515
Netherlands,NLD,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.991,3.82
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.991,3.82
Netherlands,NLD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,10.77,8.875
Netherlands,NLD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,11.074,9.106
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.134,92.236
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,1.48858416763162,0.946610706564147
Netherlands,NLD,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,85.4429049430092,82.9267474559861
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100
New Zealand,NZL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
New Zealand,NZL,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.3253579431089,38.5629106376514
New Zealand,NZL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,78000000,146000000
New Zealand,NZL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1732,1732
New Zealand,NZL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.59277534,10.05994129
New Zealand,NZL,Forcibly displaced people,SM.POP.FDIP,2455,2439
New Zealand,NZL,Forest area (% of land area),AG.LND.FRST.ZS,37.4012380843872,37.5701264669021
New Zealand,NZL,Government Effectiveness: Estimate,GE.EST,1.81132459640503,1.53874325752258
New Zealand,NZL,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,97.7096577976611,100.58264130726
New Zealand,NZL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.9074444706067,22.2800940018995
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.30202385958572,1.71456170007245
New Zealand,NZL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.989338497220131,..
New Zealand,NZL,International migrant stock (% of population),SM.POP.TOTL.ZS,21.6854462103347,..
New Zealand,NZL,"International tourism, number of arrivals",ST.INT.ARVL,2530000,996000
New Zealand,NZL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.0144526679318,47.0064264455509
New Zealand,NZL,"Labor force, total",SL.TLF.TOTL.IN,2325453,2879819
New Zealand,NZL,Land area (sq. km),AG.LND.TOTL.K2,263310,263310
New Zealand,NZL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.8,84.1
New Zealand,NZL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.1,80.5
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9048780487805,82.2560975609756
New Zealand,NZL,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,21.0851417512524,16.6572750274616
New Zealand,NZL,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,70.3122464929672,74.9587439235725
New Zealand,NZL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.8169492190566,9.3901444122446
New Zealand,NZL,Military expenditure (current LCU),MS.MIL.XPND.CN,2438301500,4330491000
New Zealand,NZL,Military expenditure (current USD),MS.MIL.XPND.CD,1756916553.18014,2810182349.12395
New Zealand,NZL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,54.4,50.183
New Zealand,NZL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,85.44,74.237
New Zealand,NZL,Net migration,SM.POP.NETM,6722,42124
New Zealand,NZL,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
New Zealand,NZL,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-6790032846.58423,-4004255396.87569
New Zealand,NZL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.626,3.448
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,8
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,1.1117260560215,2.20478869594563
New Zealand,NZL,Population in largest city,EN.URB.LCTY,1335187,1606564
New Zealand,NZL,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,2298,1748
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,13.84,13.301
New Zealand,NZL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.056,1.052
New Zealand,NZL,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,13.65,12.94
New Zealand,NZL,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,12.54,11.35
New Zealand,NZL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,26.0863599795934,27.3341846674622
New Zealand,NZL,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,26.6328760199916,29.4909222885849
New Zealand,NZL,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,50.9634588919916,53.4982346367431
New Zealand,NZL,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.91886444410091,2.99419398024057
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.557,4.595
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.557,4.595
New Zealand,NZL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,17.421,12.442
New Zealand,NZL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,17.411,12.43
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.16,86.699
New Zealand,NZL,Urban population growth (annual %),SP.URB.GROW,1.04210165993295,2.30171316283647
New Zealand,NZL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,79.0503049278908,80.5112304428776
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.1,86
Nicaragua,NIC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.9644341033738,42.3051354495596
Nicaragua,NIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,..,..
Nicaragua,NIC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2280,2280
Nicaragua,NIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.71019173,8.58996105
Nicaragua,NIC,Forcibly displaced people,SM.POP.FDIP,74,437
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,34.8026425128802,28.315855077281
Nicaragua,NIC,Government Effectiveness: Estimate,GE.EST,-0.949312686920166,-0.679674625396729
Nicaragua,NIC,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,119.429828058472,105.145922017665
Nicaragua,NIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,59.8969432679261,46.8920225817213
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.45513425887423,3.68181341625572
Nicaragua,NIC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,13.4056647215929,..
Nicaragua,NIC,International migrant stock (% of population),SM.POP.TOTL.ZS,0.650658920038301,..
Nicaragua,NIC,"International tourism, number of arrivals",ST.INT.ARVL,1071000,474000
Nicaragua,NIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.1171278981552,38.4322560808035
Nicaragua,NIC,"Labor force, total",SL.TLF.TOTL.IN,2401614,2940072
Nicaragua,NIC,Land area (sq. km),AG.LND.TOTL.K2,120340,120340
Nicaragua,NIC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.684,74.03
Nicaragua,NIC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.777,67.603
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.761,70.766
Nicaragua,NIC,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,6.26734997622274,36.1377332543199
Nicaragua,NIC,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,60.7559928975117,71.73482290034
Nicaragua,NIC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.2653239371328,13.9699507732977
Nicaragua,NIC,Military expenditure (current LCU),MS.MIL.XPND.CN,945500000,2730600000
Nicaragua,NIC,Military expenditure (current USD),MS.MIL.XPND.CD,44272442.9210916,79343309.6033706
Nicaragua,NIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,121.283,122.036
Nicaragua,NIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,220.215,220.716
Nicaragua,NIC,Net migration,SM.POP.NETM,-29081,-10383
Nicaragua,NIC,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Nicaragua,NIC,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-244200000,-800000000
Nicaragua,NIC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.724,..
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,6
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,1.41916789623706,1.25084741191992
Nicaragua,NIC,Population in largest city,EN.URB.LCTY,991925,1063698
Nicaragua,NIC,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,59,311
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,43.083,40.988
Nicaragua,NIC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.034,1.035
Nicaragua,NIC,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,25.33,25.339
Nicaragua,NIC,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.45,3.65
Nicaragua,NIC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.6783665497108,17.0109140687159
Nicaragua,NIC,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,52.266906622164,47.1333511229816
Nicaragua,NIC,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,27.4614511796058,39.205406443153
Nicaragua,NIC,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.91595611979254,2.82505249354924
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.83,6.201
Nicaragua,NIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.83,..
Nicaragua,NIC,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,12.062,11.467
Nicaragua,NIC,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..
Nicaragua,NIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.917,59.012
Nicaragua,NIC,Urban population growth (annual %),SP.URB.GROW,1.76409970817991,1.67878038899313
Nicaragua,NIC,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,51.1288392392877,56.0334952640963
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.6,18.7
Niger,NER,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Niger,NER,Agricultural land (% of land area),AG.LND.AGRI.ZS,34.7217178495303,36.7845583010973
Niger,NER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,..,19000000
Niger,NER,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,151,151
Niger,NER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.02160501,6.17007589
Niger,NER,Forcibly displaced people,SM.POP.FDIP,11326,493578
Niger,NER,Forest area (% of land area),AG.LND.FRST.ZS,0.950422357306387,0.852372305991948
Niger,NER,Government Effectiveness: Estimate,GE.EST,-0.703781366348267,-0.660878658294678
Niger,NER,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,119.577155152553,115.486866255848
Niger,NER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.7615717045608,25.7751450508943
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.804073080882659,2.8981937602627
Niger,NER,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..
Niger,NER,International migrant stock (% of population),SM.POP.TOTL.ZS,0.776234210799295,..
Niger,NER,"International tourism, number of arrivals",ST.INT.ARVL,74000,85000
Niger,NER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.6305200951413,40.8986593194131
Niger,NER,"Labor force, total",SL.TLF.TOTL.IN,6659147,8903463
Niger,NER,Land area (sq. km),AG.LND.TOTL.K2,1266700,1266700
Niger,NER,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,57.615,61.018
Niger,NER,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,56.513,58.797
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.08,59.89
Niger,NER,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,11.8746985739445,10.1442705464789
Niger,NER,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,69.3422707233335,62.9036599347607
Niger,NER,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.9172054649943,7.38998839041674
Niger,NER,Military expenditure (current LCU),MS.MIL.XPND.CN,33129000000,137117000000
Niger,NER,Military expenditure (current USD),MS.MIL.XPND.CD,66889841.4422636,238269588.33649
Niger,NER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,238.112,199.498
Niger,NER,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,268.865,243.984
Niger,NER,Net migration,SM.POP.NETM,-8033,-4402
Niger,NER,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Niger,NER,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-47207499.7294032,-208018713.20991
Niger,NER,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.034
Niger,NER,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,5
Niger,NER,Population growth (annual %),SP.POP.GROW,3.72535077368531,3.29977391625444
Niger,NER,Population in largest city,EN.URB.LCTY,953998,1291848
Niger,NER,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,315,233293
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,83.779,83.374
Niger,NER,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042,1.04
Niger,NER,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,19.817,21.623
Niger,NER,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,4.13,4.33
Niger,NER,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..
Niger,NER,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..
Niger,NER,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..
Niger,NER,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.722,0.594
Niger,NER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Niger,NER,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,1.214,0.762
Niger,NER,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.221,16.626
Niger,NER,Urban population growth (annual %),SP.URB.GROW,3.70072249238451,3.95752414246888
Niger,NER,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,9.8767775723474,8.57238314798235
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,48,55.4
Nigeria,NGA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Nigeria,NGA,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.5782454406711,75.6097679985068
Nigeria,NGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,223000000,85000000
Nigeria,NGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150,1150
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.29653287,3.38063431
Nigeria,NGA,Forcibly displaced people,SM.POP.FDIP,10553,2798843
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,25.5388078219529,23.7457865322749
Nigeria,NGA,Government Effectiveness: Estimate,GE.EST,-1.16522252559662,-1.14378702640533
Nigeria,NGA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..
Nigeria,NGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.7400521363694,13.2460234276597
Nigeria,NGA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..
Nigeria,NGA,International migrant stock (% of population),SM.POP.TOTL.ZS,0.577148809185465,..
Nigeria,NGA,"International tourism, number of arrivals",ST.INT.ARVL,6113000,..
Nigeria,NGA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.2675057860978,46.9580314025562
Nigeria,NGA,"Labor force, total",SL.TLF.TOTL.IN,75478330,99696279
Nigeria,NGA,Land area (sq. km),AG.LND.TOTL.K2,910770,910770
Nigeria,NGA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,51.768,53.432
Nigeria,NGA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,50.853,52.707
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.315,53.072
Nigeria,NGA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,6.68499162557645,7.85327792812171
Nigeria,NGA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,86.5298288592849,68.1012322062175
Nigeria,NGA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.55281697605782,12.6672651648545
Nigeria,NGA,Military expenditure (current LCU),MS.MIL.XPND.CN,299108000000,974910000000
Nigeria,NGA,Military expenditure (current USD),MS.MIL.XPND.CD,1990099668.65827,2567917819.04386
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,363.335,356.862
Nigeria,NGA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,381.744,373.086
Nigeria,NGA,Net migration,SM.POP.NETM,47966,-14497
Nigeria,NGA,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Nigeria,NGA,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-19440038148.985,-4766982074.37287
Nigeria,NGA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,6
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.795149361277,2.13029714344341
Nigeria,NGA,Population in largest city,EN.URB.LCTY,10441182,14368332
Nigeria,NGA,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,8744,66056
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,56.52,48.042
Nigeria,NGA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.039,1.038
Nigeria,NGA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,14.688,16.661
Nigeria,NGA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.08,4.56
Nigeria,NGA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..
Nigeria,NGA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..
Nigeria,NGA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..
